longitude,latitude,param1,param2,param3,param4,param5,param6,layer
-120.91666666666669,32.049107142857146,-1631.0,-5.5064e-08,-2.1101e-08,-1.6986e-09,1.7066e-08,4.4338e-08,1
-120.91666666666669,32.09375,-1632.0,-5.5856e-08,-2.0914e-08,-1.3052e-09,1.7519999999999997e-08,4.4854000000000006e-08,1
-120.91666666666669,32.138392857142854,-1632.8,-5.7676e-08,-1.9377e-08,-6.814199999999999e-10,1.9162e-08,4.5641999999999986e-08,1
-120.91666666666669,32.183035714285715,-1633.6,-5.9685e-08,-1.8012e-08,-1.1472e-09,2.0868e-08,4.6615e-08,1
-120.91666666666669,32.22767857142857,-1634.9,-6.11e-08,-1.7192e-08,-1.4584e-09,2.2002e-08,4.7409e-08,1
-120.91666666666669,32.27232142857143,-1636.0,-6.2889e-08,-1.5973e-08,-1.7803e-09,2.3526e-08,4.8485e-08,1
-120.91666666666669,32.316964285714285,-1637.0,-6.4848e-08,-1.6727e-08,-1.1759e-09,2.4089e-08,4.9669e-08,1
-120.91666666666669,32.361607142857146,-1638.1,-6.613699999999999e-08,-1.3675e-08,-6.3154e-10,2.6239e-08,5.0234e-08,1
-120.91666666666669,32.40625,-1639.3,-6.6804e-08,-1.2871e-08,-1.5643e-09,2.7012e-08,5.0595e-08,1
-120.91666666666669,32.450892857142854,-1640.4,-6.7655e-08,-1.2576e-08,-1.1606e-09,2.7564e-08,5.1176e-08,1
-120.91666666666669,32.495535714285715,-1641.6,-6.9472e-08,-1.1008e-08,-6.6884e-10,2.924e-08,5.2189999999999986e-08,1
-120.91666666666669,32.54017857142857,-1642.9,-7.129699999999999e-08,-9.9837e-09,-1.1267e-09,3.0677e-08,5.3268e-08,1
-120.91666666666669,32.58482142857143,-1644.1,-7.2535e-08,-9.1039e-09,-1.4057e-09,3.1747e-08,5.4089e-08,1
-120.91666666666669,32.629464285714285,-1645.3,-7.4315e-08,-8.053e-09,-1.7649000000000004e-09,3.3178e-08,5.5248e-08,1
-120.91666666666669,32.674107142857146,-1646.4,-7.6347e-08,-7.8312e-09,-1.6424e-09,3.4297e-08,5.6592e-08,1
-120.91666666666669,32.71875,-1647.6,-7.7096e-08,-8.249499999999999e-09,-7.8999e-10,3.4432e-08,5.7208e-08,1
